JobID,fc117b30-f88e-4bc1-a3d3-872bee0a4b3f
02/19/2018,0.0
02/20/2018,0.0
02/21/2018,0.0
02/22/2018,0.0
02/23/2018,0.0
02/24/2018,0.0
02/25/2018,0.0
02/26/2018,0.0
02/27/2018,0.0
02/28/2018,0.0
03/01/2018,0.0
03/02/2018,0.0
03/03/2018,0.0
03/04/2018,0.0
03/05/2018,0.0
03/06/2018,0.0
03/07/2018,0.0
03/08/2018,0.0
03/09/2018,0.0
03/10/2018,0.0
03/11/2018,0.0
03/12/2018,0.0
03/13/2018,0.0
03/14/2018,0.0
03/15/2018,0.0
03/16/2018,0.05000000074505806
03/17/2018,0.0
03/18/2018,0.0
03/19/2018,0.0
03/20/2018,0.0
03/21/2018,0.0
03/22/2018,0.0
03/23/2018,0.0
03/24/2018,0.0
03/25/2018,0.0
03/26/2018,0.0
03/27/2018,0.25
03/28/2018,0.9000000357627869
03/29/2018,0.0
03/30/2018,0.0
03/31/2018,0.0
04/01/2018,0.0
04/02/2018,0.0
04/03/2018,0.0
04/04/2018,0.0
04/05/2018,0.0
04/06/2018,0.0
04/07/2018,0.0
04/08/2018,0.0
04/09/2018,0.0
04/10/2018,0.0
04/11/2018,0.0
04/12/2018,0.0
04/13/2018,0.0
04/14/2018,0.0
04/15/2018,0.0
04/16/2018,0.0
04/17/2018,0.0
04/18/2018,0.0
04/19/2018,0.0
04/20/2018,0.0
04/21/2018,0.0
04/22/2018,0.0
04/23/2018,0.0
04/24/2018,0.0
04/25/2018,0.0
04/26/2018,0.0
04/27/2018,0.0
04/28/2018,0.0
04/29/2018,0.0
04/30/2018,0.0
05/01/2018,0.0
05/02/2018,0.0
05/03/2018,0.0
05/04/2018,0.0
05/05/2018,0.0
05/06/2018,0.0
05/07/2018,0.0
05/08/2018,0.0
05/09/2018,0.0
05/10/2018,0.0
05/11/2018,0.0
05/12/2018,0.0
05/13/2018,0.0
05/14/2018,0.0
05/15/2018,0.0
05/16/2018,0.0
05/17/2018,0.0
05/18/2018,0.0
05/19/2018,0.0
05/20/2018,0.0
05/21/2018,0.0
05/22/2018,0.0
05/23/2018,0.0
05/24/2018,0.0
05/25/2018,0.0
05/26/2018,0.0
05/27/2018,0.0
05/28/2018,0.0
05/29/2018,0.0
05/30/2018,0.0
05/31/2018,0.0
06/01/2018,0.0
06/02/2018,0.0
06/03/2018,0.0
06/04/2018,0.15000000596046448
06/05/2018,0.75
06/06/2018,6.450000286102295
06/07/2018,2.1500000953674316
06/08/2018,0.0
06/09/2018,0.0
06/10/2018,0.0
06/11/2018,0.0
06/12/2018,0.0
06/13/2018,3.4000000953674316
06/14/2018,8.699999809265137
06/15/2018,0.0
06/16/2018,0.0
06/17/2018,0.0
06/18/2018,0.550000011920929
06/19/2018,0.0
06/20/2018,0.0
06/21/2018,0.0
06/22/2018,0.0
06/23/2018,0.10000000149011612
06/24/2018,0.0
06/25/2018,1.4000000953674316
06/26/2018,0.15000000596046448
06/27/2018,7.650000095367432
06/28/2018,0.0
06/29/2018,0.0
06/30/2018,0.0
07/01/2018,0.05000000074505806
07/02/2018,0.0
07/03/2018,0.10000000149011612
07/04/2018,4.150000095367432
07/05/2018,0.0
07/06/2018,3.5999999046325684
07/07/2018,0.10000000149011612
07/08/2018,4.25
07/09/2018,1.7999999523162842
07/10/2018,3.200000047683716
07/11/2018,2.0
07/12/2018,0.20000000298023224
07/13/2018,0.10000000149011612
07/14/2018,0.0
07/15/2018,0.10000000149011612
07/16/2018,0.05000000074505806
07/17/2018,0.0
07/18/2018,3.1500000953674316
07/19/2018,19.700000762939453
07/20/2018,27.650001525878906
07/21/2018,3.450000047683716
07/22/2018,16.799999237060547
07/23/2018,13.600000381469727
07/24/2018,1.25
07/25/2018,0.05000000074505806
07/26/2018,0.0
07/27/2018,0.05000000074505806
07/28/2018,18.75
07/29/2018,3.3000001907348633
07/30/2018,0.44999998807907104
07/31/2018,0.0
08/01/2018,0.0
08/02/2018,4.199999809265137
08/03/2018,10.550000190734863
08/04/2018,4.099999904632568
08/05/2018,20.25
08/06/2018,0.05000000074505806
08/07/2018,0.25
08/08/2018,14.600000381469727
08/09/2018,0.550000011920929
08/10/2018,16.30000114440918
08/11/2018,1.9000000953674316
08/12/2018,0.05000000074505806
08/13/2018,8.25
08/14/2018,0.05000000074505806
08/15/2018,0.5
08/16/2018,0.05000000074505806
08/17/2018,5.650000095367432
08/18/2018,18.75
08/19/2018,1.25
08/20/2018,2.6500000953674316
08/21/2018,0.0
08/22/2018,0.05000000074505806
08/23/2018,4.949999809265137
08/24/2018,0.05000000074505806
08/25/2018,5.100000381469727
08/26/2018,57.45000076293945
08/27/2018,25.650001525878906
08/28/2018,0.5
08/29/2018,9.399999618530273
08/30/2018,5.5
08/31/2018,0.0
09/01/2018,0.10000000149011612
09/02/2018,59.0
09/03/2018,17.399999618530273
09/04/2018,30.700000762939453
09/05/2018,56.0
09/06/2018,5.050000190734863
09/07/2018,1.600000023841858
09/08/2018,1.649999976158142
09/09/2018,0.15000000596046448
09/10/2018,0.6499999761581421
09/11/2018,12.899999618530273
09/12/2018,0.699999988079071
09/13/2018,2.6500000953674316
09/14/2018,14.75
09/15/2018,0.0
09/16/2018,0.0
09/17/2018,13.600000381469727
09/18/2018,40.349998474121094
09/19/2018,0.25
09/20/2018,0.30000001192092896
09/21/2018,0.15000000596046448
09/22/2018,18.549999237060547
09/23/2018,6.449999809265137
09/24/2018,13.649999618530273
09/25/2018,0.3500000238418579
09/26/2018,12.600000381469727
09/27/2018,0.0
09/28/2018,3.4000000953674316
09/29/2018,25.200000762939453
09/30/2018,1.7000000476837158
10/01/2018,3.9000000953674316
10/02/2018,15.149999618530273
10/03/2018,0.0
10/04/2018,0.3500000238418579
10/05/2018,0.8999999761581421
10/06/2018,0.15000000596046448
10/07/2018,10.5
10/08/2018,2.5
10/09/2018,0.0
10/10/2018,0.0
10/11/2018,0.0
10/12/2018,0.6499999761581421
10/13/2018,8.5
10/14/2018,0.0
10/15/2018,2.3499999046325684
10/16/2018,7.650000095367432
10/17/2018,0.05000000074505806
10/18/2018,0.25
10/19/2018,0.0
10/20/2018,3.200000047683716
10/21/2018,0.0
10/22/2018,0.0
10/23/2018,0.0
10/24/2018,0.0
10/25/2018,0.0
10/26/2018,0.0
10/27/2018,0.0
10/28/2018,0.0
10/29/2018,0.0
10/30/2018,0.0
10/31/2018,0.0
11/01/2018,0.0
11/02/2018,0.05000000074505806
11/03/2018,0.0
11/04/2018,0.0
11/05/2018,0.0
11/06/2018,0.0
11/07/2018,0.10000000149011612
11/08/2018,0.0
11/09/2018,0.0
11/10/2018,0.0
11/11/2018,0.0
11/12/2018,0.05000000074505806
11/13/2018,0.30000001192092896
11/14/2018,0.8999999761581421
11/15/2018,1.100000023841858
11/16/2018,0.0
11/17/2018,0.05000000074505806
11/18/2018,2.6500000953674316
11/19/2018,1.75
11/20/2018,0.15000000596046448
11/21/2018,0.0
11/22/2018,0.0
11/23/2018,0.0
11/24/2018,0.25
11/25/2018,0.0
11/26/2018,0.15000000596046448
11/27/2018,0.0
11/28/2018,0.0
11/29/2018,0.10000000149011612
11/30/2018,0.0
12/01/2018,0.0
12/02/2018,0.0
12/03/2018,0.0
12/04/2018,0.0
12/05/2018,0.0
12/06/2018,0.0
12/07/2018,0.0
12/08/2018,0.0
12/09/2018,0.0
12/10/2018,0.0
12/11/2018,0.0
12/12/2018,0.0
12/13/2018,0.0
12/14/2018,0.0
12/15/2018,0.0
12/16/2018,0.0
12/17/2018,0.0
12/18/2018,0.0
12/19/2018,0.0
12/20/2018,0.550000011920929
12/21/2018,0.0
12/22/2018,0.0
12/23/2018,0.0
12/24/2018,0.0
12/25/2018,0.0
12/26/2018,0.0
12/27/2018,0.0
12/28/2018,0.0
12/29/2018,0.0
12/30/2018,0.0
12/31/2018,0.0
01/01/2019,0.0
01/02/2019,0.0
01/03/2019,0.0
01/04/2019,0.0
01/05/2019,0.0
01/06/2019,0.0
01/07/2019,0.10000000149011612
01/08/2019,0.25
01/09/2019,0.0
01/10/2019,0.0
01/11/2019,1.600000023841858
01/12/2019,0.3500000238418579
01/13/2019,0.0
01/14/2019,0.0
01/15/2019,0.0
01/16/2019,0.0
01/17/2019,0.0
01/18/2019,0.05000000074505806
01/19/2019,0.0
01/20/2019,0.0
01/21/2019,0.0
01/22/2019,0.0
01/23/2019,0.30000001192092896
01/24/2019,0.0
01/25/2019,0.0
01/26/2019,0.0
01/27/2019,0.0
01/28/2019,0.0
01/29/2019,0.0
01/30/2019,0.0
01/31/2019,0.05000000074505806
02/01/2019,0.0
02/02/2019,0.0
02/03/2019,0.0
02/04/2019,0.05000000074505806
02/05/2019,0.05000000074505806
02/06/2019,0.0
02/07/2019,0.6499999761581421
02/08/2019,0.15000000596046448
02/09/2019,0.10000000149011612
02/10/2019,0.20000000298023224
02/11/2019,0.4000000059604645
02/12/2019,0.0
02/13/2019,0.4000000059604645
02/14/2019,6.25
02/15/2019,4.200000286102295
02/16/2019,2.1500000953674316
02/17/2019,1.7000000476837158
02/18/2019,0.0
02/19/2019,10.800000190734863
02/20/2019,0.8500000238418579
02/21/2019,0.05000000074505806
02/22/2019,0.0
02/23/2019,0.0
02/24/2019,0.0
02/25/2019,0.0
02/26/2019,0.0
02/27/2019,0.0
02/28/2019,0.0
03/01/2019,0.0
03/02/2019,0.0
03/03/2019,0.0
03/04/2019,0.0
03/05/2019,0.0
03/06/2019,0.0
03/07/2019,0.0
03/08/2019,0.0
03/09/2019,0.0
03/10/2019,0.0
03/11/2019,0.0
03/12/2019,0.0
03/13/2019,0.0
03/14/2019,0.0
03/15/2019,0.0
03/16/2019,0.0
03/17/2019,0.0
03/18/2019,0.0
03/19/2019,0.0
03/20/2019,0.0
03/21/2019,0.0
03/22/2019,0.0
03/23/2019,0.0
03/24/2019,0.0
03/25/2019,0.0
03/26/2019,0.0
03/27/2019,0.0
03/28/2019,0.0
03/29/2019,0.0
03/30/2019,0.0
03/31/2019,0.0
04/01/2019,0.0
04/02/2019,0.0
04/03/2019,0.0
04/04/2019,0.3500000238418579
04/05/2019,0.0
04/06/2019,0.0
04/07/2019,0.0
04/08/2019,0.0
04/09/2019,0.05000000074505806
04/10/2019,0.0
04/11/2019,0.0
04/12/2019,0.0
04/13/2019,0.0
04/14/2019,0.0
04/15/2019,0.0
04/16/2019,0.0
04/17/2019,0.0
04/18/2019,0.0
04/19/2019,0.0
04/20/2019,0.0
04/21/2019,0.0
04/22/2019,0.0
04/23/2019,0.0
04/24/2019,0.0
04/25/2019,0.0
04/26/2019,0.0
04/27/2019,0.0
04/28/2019,0.0
04/29/2019,0.0
04/30/2019,0.0
05/01/2019,0.0
05/02/2019,0.0
05/03/2019,0.0
05/04/2019,0.0
05/05/2019,0.0
05/06/2019,0.0
05/07/2019,0.0
05/08/2019,0.0
05/09/2019,0.0
05/10/2019,0.0
05/11/2019,0.0
05/12/2019,0.0
05/13/2019,0.0
05/14/2019,0.0
05/15/2019,0.0
05/16/2019,0.0
05/17/2019,0.0
05/18/2019,0.10000000149011612
05/19/2019,0.0
05/20/2019,0.0
05/21/2019,0.0
05/22/2019,0.0
05/23/2019,0.0
05/24/2019,0.05000000074505806
05/25/2019,0.0
05/26/2019,0.0
05/27/2019,0.0
05/28/2019,0.0
05/29/2019,0.0
05/30/2019,0.0
05/31/2019,0.0
06/01/2019,0.0
06/02/2019,0.0
06/03/2019,0.0
06/04/2019,0.05000000074505806
06/05/2019,0.0
06/06/2019,0.0
06/07/2019,0.0
06/08/2019,0.0
06/09/2019,0.0
06/10/2019,0.6499999761581421
06/11/2019,0.0
06/12/2019,0.0
06/13/2019,0.05000000074505806
06/14/2019,0.6499999761581421
06/15/2019,0.0
06/16/2019,0.0
06/17/2019,0.0
06/18/2019,27.5
06/19/2019,0.25
06/20/2019,0.0
06/21/2019,0.0
06/22/2019,0.0
06/23/2019,0.7500000596046448
06/24/2019,0.0
06/25/2019,0.0
06/26/2019,0.0
06/27/2019,0.05000000074505806
06/28/2019,3.450000047683716
06/29/2019,0.4000000059604645
07/01/2019,24.450000762939453
07/02/2019,0.4000000059604645
07/03/2019,0.10000000149011612
07/04/2019,0.0
07/05/2019,1.6000001430511475
07/06/2019,2.1500000953674316
07/07/2019,0.0
07/08/2019,9.25
07/09/2019,0.0
07/10/2019,0.0
07/11/2019,5.75
07/12/2019,0.10000000149011612
07/13/2019,0.05000000074505806
07/14/2019,0.05000000074505806
07/15/2019,0.0
07/16/2019,0.30000001192092896
07/17/2019,0.0
07/18/2019,0.05000000074505806
07/19/2019,0.0
07/20/2019,0.0
07/21/2019,0.0
07/22/2019,6.900000095367432
07/23/2019,5.400000095367432
07/24/2019,0.05000000074505806
07/25/2019,10.75
07/26/2019,0.0
07/27/2019,3.1500000953674316
07/28/2019,34.849998474121094
07/29/2019,1.100000023841858
07/30/2019,0.05000000074505806
07/31/2019,0.0
08/01/2019,0.0
08/02/2019,0.5
08/03/2019,0.0
08/04/2019,0.10000000149011612
08/05/2019,0.0
08/06/2019,0.0
08/07/2019,8.199999809265137
08/08/2019,0.0
08/09/2019,0.30000001192092896
08/10/2019,0.0
08/11/2019,1.5
08/12/2019,1.2000000476837158
08/13/2019,0.0
08/14/2019,0.0
08/15/2019,2.5
08/16/2019,1.600000023841858
08/17/2019,32.599998474121094
08/18/2019,2.450000047683716
08/19/2019,0.20000000298023224
08/20/2019,0.0
08/21/2019,54.25
08/22/2019,0.9500000476837158
08/23/2019,0.25
08/24/2019,1.5
08/25/2019,15.100000381469727
08/26/2019,8.199999809265137
08/27/2019,0.0
08/28/2019,0.05000000074505806
08/29/2019,25.100000381469727
08/30/2019,3.6500000953674316
08/31/2019,1.9000000953674316
09/01/2019,1.9500000476837158
09/02/2019,2.200000047683716
09/03/2019,0.05000000074505806
09/04/2019,8.75
09/05/2019,6.400000095367432
09/06/2019,1.4500000476837158
09/07/2019,7.199999809265137
09/08/2019,10.350000381469727
09/09/2019,15.90000057220459
09/10/2019,10.75
09/11/2019,7.5
09/12/2019,3.5999999046325684
09/13/2019,0.20000000298023224
09/14/2019,4.0
09/15/2019,0.0
09/16/2019,24.0
09/17/2019,4.400000095367432
09/18/2019,0.0
09/19/2019,26.350000381469727
09/20/2019,17.650001525878906
09/21/2019,8.350000381469727
09/22/2019,24.450000762939453
09/23/2019,0.550000011920929
09/24/2019,0.6499999761581421
09/25/2019,0.0
09/26/2019,0.05000000074505806
09/27/2019,0.30000001192092896
09/28/2019,0.0
09/29/2019,17.700000762939453
09/30/2019,1.850000023841858
10/01/2019,0.0
10/02/2019,0.800000011920929
10/03/2019,0.5
10/04/2019,3.6500000953674316
10/05/2019,7.100000381469727
10/06/2019,0.05000000074505806
10/07/2019,22.299999237060547
10/08/2019,39.650001525878906
10/09/2019,0.6499999761581421
10/10/2019,0.10000000149011612
10/11/2019,0.0
10/12/2019,0.0
10/13/2019,9.850000381469727
10/14/2019,5.100000381469727
10/15/2019,4.199999809265137
10/16/2019,0.0
10/17/2019,0.0
10/18/2019,0.0
10/19/2019,0.15000000596046448
10/20/2019,3.5
10/21/2019,0.0
10/22/2019,0.0
10/23/2019,0.0
10/24/2019,11.0
10/25/2019,1.350000023841858
10/26/2019,0.0
10/27/2019,0.0
10/28/2019,0.0
10/29/2019,0.0
10/30/2019,0.0
10/31/2019,0.0
11/01/2019,0.0
11/02/2019,0.05000000074505806
11/03/2019,0.10000000149011612
11/04/2019,0.0
11/05/2019,0.05000000074505806
11/06/2019,0.0
11/07/2019,0.0
11/08/2019,0.0
11/09/2019,0.0
11/10/2019,0.0
11/11/2019,0.0
11/12/2019,0.0
11/13/2019,0.0
11/14/2019,0.0
11/15/2019,0.0
11/16/2019,0.0
11/17/2019,0.6500000357627869
11/18/2019,0.0
11/19/2019,0.0
11/20/2019,0.0
11/21/2019,0.0
11/22/2019,0.0
11/23/2019,0.0
11/24/2019,0.0
11/25/2019,0.0
11/26/2019,0.0
11/27/2019,0.0
11/28/2019,0.0
11/29/2019,0.0
11/30/2019,0.0
12/01/2019,0.0
12/02/2019,0.0
12/03/2019,0.0
12/04/2019,0.0
12/05/2019,0.05000000074505806
12/06/2019,0.0
12/07/2019,0.10000000149011612
12/08/2019,0.3500000238418579
12/09/2019,0.20000000298023224
12/10/2019,0.0
12/11/2019,0.4000000059604645
12/12/2019,0.15000000596046448
12/13/2019,0.0
12/14/2019,0.0
12/15/2019,0.0
12/16/2019,0.0
12/17/2019,0.0
12/18/2019,0.0
12/19/2019,0.0
12/20/2019,0.0
12/21/2019,0.0
12/22/2019,0.0
12/23/2019,0.0
12/24/2019,0.0
12/25/2019,0.0
12/26/2019,0.0
12/27/2019,0.0
12/28/2019,0.0
12/29/2019,0.0
12/30/2019,0.0
12/31/2019,0.0
01/01/2020,0.0
01/02/2020,0.0
01/03/2020,0.0
01/04/2020,0.0
01/05/2020,0.0
01/06/2020,0.0
01/07/2020,0.0
01/08/2020,0.0
01/09/2020,0.0
01/10/2020,0.0
01/11/2020,0.0
01/12/2020,0.0
01/13/2020,0.0
01/14/2020,0.0
01/15/2020,0.0
01/16/2020,0.0
01/17/2020,0.0
01/18/2020,0.0
01/19/2020,0.0
01/20/2020,0.0
01/21/2020,0.0
01/22/2020,0.7000000476837158
01/23/2020,2.4000000953674316
01/24/2020,0.15000000596046448
01/25/2020,0.0
01/26/2020,0.0
01/27/2020,0.0
01/28/2020,0.0
01/29/2020,0.0
01/30/2020,0.0
01/31/2020,0.0
02/01/2020,0.0
02/02/2020,0.05000000074505806
02/03/2020,0.0
02/04/2020,0.0
02/05/2020,0.0
02/06/2020,0.0
02/07/2020,0.0
02/08/2020,0.0
02/09/2020,0.10000000149011612
02/10/2020,0.0
02/11/2020,0.0
02/12/2020,0.0
02/13/2020,0.0
02/14/2020,0.0
02/15/2020,0.0
02/16/2020,0.05000000074505806
02/17/2020,0.30000001192092896
02/18/2020,0.05000000074505806
02/19/2020,0.0
02/20/2020,0.05000000074505806
02/21/2020,0.0
02/22/2020,0.0
02/23/2020,0.3500000238418579
02/24/2020,0.0
02/25/2020,0.05000000074505806
02/26/2020,0.0
02/27/2020,0.0
02/28/2020,0.0
02/29/2020,0.0
03/01/2020,0.0
03/02/2020,0.0
03/03/2020,0.0
03/04/2020,0.0
03/05/2020,0.0
03/06/2020,0.0
03/07/2020,0.0
03/08/2020,0.0
03/09/2020,0.0
03/10/2020,0.0
03/11/2020,0.0
03/12/2020,0.0
03/13/2020,0.0
03/14/2020,0.0
03/15/2020,0.10000000149011612
03/16/2020,0.0
03/17/2020,0.20000000298023224
03/18/2020,0.0
03/19/2020,0.0
03/20/2020,0.0
03/21/2020,0.0
03/22/2020,0.0
03/23/2020,0.0
03/24/2020,0.0
03/25/2020,0.0
03/26/2020,0.0
03/27/2020,0.0
03/28/2020,0.0
03/29/2020,0.0
03/30/2020,0.0
03/31/2020,0.15000000596046448
04/01/2020,0.0
04/02/2020,0.0
04/03/2020,0.0
04/04/2020,0.0
04/05/2020,0.0
04/06/2020,0.0
04/07/2020,0.0
04/08/2020,0.0
04/09/2020,0.0
04/10/2020,0.0
04/11/2020,0.0
04/12/2020,0.0
04/13/2020,0.25
04/14/2020,0.25
04/15/2020,0.20000000298023224
04/16/2020,0.699999988079071
04/17/2020,0.10000000149011612
04/18/2020,0.0
04/19/2020,0.0
04/20/2020,0.0
04/21/2020,0.0
04/22/2020,0.0
04/23/2020,0.0
04/24/2020,0.0
04/25/2020,0.0
04/26/2020,0.0
04/27/2020,0.0
04/28/2020,0.0
04/29/2020,0.0
04/30/2020,0.0
05/01/2020,0.0
05/02/2020,0.0
05/03/2020,0.0
05/04/2020,0.0
05/05/2020,0.0
05/06/2020,0.0
05/07/2020,0.0
05/08/2020,0.0
05/09/2020,0.0
05/10/2020,0.05000000074505806
05/11/2020,0.0
05/12/2020,0.0
05/13/2020,0.0
05/14/2020,0.0
05/15/2020,0.0
05/16/2020,0.0
05/17/2020,0.0
05/18/2020,0.10000000149011612
05/19/2020,0.0
05/20/2020,0.0
05/21/2020,0.0
05/22/2020,0.0
05/23/2020,0.0
05/24/2020,0.0
05/25/2020,0.0
05/26/2020,0.0
05/27/2020,0.0
05/28/2020,0.0
05/29/2020,0.0
05/30/2020,0.0
05/31/2020,0.10000000149011612
06/01/2020,0.0
06/02/2020,0.10000000149011612
06/03/2020,0.30000001192092896
06/04/2020,0.0
06/05/2020,0.0
06/06/2020,0.05000000074505806
06/07/2020,0.0
06/08/2020,5.349999904632568
06/09/2020,0.05000000074505806
06/10/2020,2.8499999046325684
06/11/2020,0.0
06/12/2020,1.25
06/13/2020,27.650001525878906
06/14/2020,9.700000762939453
06/15/2020,20.350000381469727
06/16/2020,0.0
06/17/2020,0.0
06/18/2020,0.20000000298023224
06/19/2020,3.9000000953674316
06/20/2020,0.0
06/21/2020,0.0
06/22/2020,0.0
06/23/2020,0.0
06/24/2020,0.0
06/25/2020,20.25
06/26/2020,0.0
06/27/2020,8.449999809265137
06/28/2020,0.0
06/29/2020,0.0
06/30/2020,0.0
07/01/2020,0.0
07/02/2020,4.5
07/03/2020,9.649999618530273
07/04/2020,0.0
07/05/2020,0.0
07/06/2020,0.0
07/07/2020,0.0
07/08/2020,0.0
07/09/2020,0.0
07/10/2020,0.0
07/11/2020,10.100000381469727
07/12/2020,0.75
07/13/2020,13.399999618530273
07/14/2020,2.1500000953674316
07/15/2020,0.0
07/16/2020,0.0
07/17/2020,0.75
07/18/2020,0.8999999761581421
07/19/2020,1.6500000953674316
07/20/2020,16.799999237060547
07/21/2020,18.799999237060547
07/22/2020,0.15000000596046448
07/23/2020,3.799999952316284
07/24/2020,0.05000000074505806
07/25/2020,7.800000190734863
07/26/2020,0.0
07/27/2020,3.1500000953674316
07/28/2020,0.10000000149011612
07/29/2020,41.55000305175781
07/30/2020,31.549999237060547
07/31/2020,0.25
08/01/2020,0.9500000476837158
08/02/2020,1.0
08/03/2020,0.0
08/04/2020,0.05000000074505806
08/05/2020,0.05000000074505806
08/06/2020,0.10000000149011612
08/07/2020,0.6000000238418579
08/08/2020,0.0
08/09/2020,71.6500015258789
08/10/2020,0.20000000298023224
08/11/2020,0.0
08/12/2020,0.8500000238418579
08/13/2020,0.75
08/14/2020,0.05000000074505806
08/15/2020,18.700000762939453
08/16/2020,0.10000000149011612
08/17/2020,0.05000000074505806
08/18/2020,0.10000000149011612
08/19/2020,5.550000190734863
08/20/2020,4.650000095367432
08/21/2020,1.149999976158142
08/22/2020,0.6499999761581421
08/23/2020,32.95000076293945
08/24/2020,2.8000001907348633
08/25/2020,28.399999618530273
08/26/2020,22.450000762939453
08/27/2020,0.9500000476837158
08/28/2020,0.25
08/29/2020,27.799999237060547
08/30/2020,0.10000000149011612
08/31/2020,0.20000000298023224
09/01/2020,6.699999809265137
09/02/2020,8.649999618530273
09/03/2020,0.3500000238418579
09/04/2020,3.950000047683716
09/05/2020,17.200000762939453
09/06/2020,4.449999809265137
09/07/2020,2.3000001907348633
09/08/2020,9.200000762939453
09/09/2020,9.800000190734863
09/10/2020,20.75
09/11/2020,8.100000381469727
09/12/2020,2.700000047683716
09/13/2020,20.0
09/14/2020,0.25
09/15/2020,1.100000023841858
09/16/2020,0.8500000238418579
09/17/2020,12.149999618530273
09/18/2020,8.75
09/19/2020,9.050000190734863
09/20/2020,0.0
09/21/2020,84.25
09/22/2020,0.15000000596046448
09/23/2020,5.699999809265137
09/24/2020,0.8500000238418579
09/25/2020,0.0
09/26/2020,19.900001525878906
09/27/2020,68.95000457763672
09/28/2020,17.75
09/29/2020,0.0
09/30/2020,1.5500000715255737
10/01/2020,9.200000762939453
10/02/2020,0.0
10/03/2020,19.75
10/04/2020,13.40000057220459
10/05/2020,4.550000190734863
10/06/2020,3.6000001430511475
10/07/2020,0.6499999761581421
10/08/2020,7.850000381469727
10/09/2020,0.0
10/10/2020,0.0
10/11/2020,0.0
10/12/2020,1.600000023841858
10/13/2020,13.450000762939453
10/14/2020,3.3499999046325684
10/15/2020,0.75
10/16/2020,0.15000000596046448
10/17/2020,3.75
10/18/2020,0.0
10/19/2020,0.0
10/20/2020,0.0
10/21/2020,0.0
10/22/2020,0.0
10/23/2020,0.0
10/24/2020,0.0
10/25/2020,0.0
10/26/2020,0.0
10/27/2020,0.0
10/28/2020,0.0
10/29/2020,0.0
10/30/2020,0.0
10/31/2020,0.0
11/01/2020,0.0
11/02/2020,0.0
11/03/2020,0.0
11/04/2020,0.0
11/05/2020,0.0
11/06/2020,0.0
11/07/2020,0.0
11/08/2020,0.0
11/09/2020,0.0
11/10/2020,0.0
11/11/2020,0.0
11/12/2020,0.0
11/13/2020,0.0
11/14/2020,0.0
11/15/2020,0.0
11/16/2020,0.0
11/17/2020,0.0
11/18/2020,0.0
11/19/2020,0.0
11/20/2020,0.0
11/21/2020,0.0
11/22/2020,0.0
11/23/2020,0.0
11/24/2020,0.0
11/25/2020,0.0
11/26/2020,0.0
11/27/2020,0.0
11/28/2020,0.0
11/29/2020,0.05000000074505806
11/30/2020,0.10000000149011612
12/01/2020,0.0
12/02/2020,0.0
12/03/2020,0.0
12/04/2020,0.0
12/05/2020,0.0
12/06/2020,0.0
12/07/2020,0.0
12/08/2020,0.0
12/09/2020,0.0
12/10/2020,0.0
12/11/2020,0.0
12/12/2020,0.0
12/13/2020,0.0
12/14/2020,0.0
12/15/2020,0.0
12/16/2020,0.05000000074505806
12/17/2020,0.0
12/18/2020,0.20000000298023224
12/19/2020,0.0
12/20/2020,0.0
12/21/2020,0.0
12/22/2020,0.0
12/23/2020,0.0
12/24/2020,0.0
12/25/2020,0.0
12/26/2020,0.0
12/27/2020,0.0
12/28/2020,0.0
12/29/2020,0.0
12/30/2020,0.0
12/31/2020,0.0
01/01/2021,0.0
01/02/2021,0.0
01/03/2021,0.0
01/04/2021,0.0
01/05/2021,0.0
01/06/2021,0.0
01/07/2021,0.0
01/08/2021,0.0
01/09/2021,0.0
01/10/2021,0.0
01/11/2021,0.0
01/12/2021,0.0
01/13/2021,0.0
01/14/2021,0.0
01/15/2021,0.0
01/16/2021,0.0
01/17/2021,0.0
01/18/2021,0.0
01/19/2021,0.0
01/20/2021,0.0
01/21/2021,0.0
01/22/2021,0.0
01/23/2021,0.0
01/24/2021,0.0
01/25/2021,0.0
01/26/2021,0.0
01/27/2021,0.0
01/28/2021,0.0
01/29/2021,0.0
01/30/2021,0.0
01/31/2021,0.0
02/01/2021,0.0
02/02/2021,0.0
02/03/2021,0.0
02/04/2021,0.0
02/05/2021,0.0
02/06/2021,0.0
02/07/2021,0.0
02/08/2021,0.0
02/09/2021,0.0
02/10/2021,0.0
02/11/2021,0.0
02/12/2021,0.0
02/13/2021,0.0
02/14/2021,0.0
02/15/2021,0.0
02/16/2021,0.0
02/17/2021,4.099999904632568
02/18/2021,0.550000011920929
02/19/2021,0.0
02/20/2021,2.0
02/21/2021,0.0
02/22/2021,0.0
02/23/2021,0.0
02/24/2021,0.0
02/25/2021,0.0
02/26/2021,0.0
02/27/2021,0.0
02/28/2021,0.0
03/01/2021,0.0
03/02/2021,0.0
03/03/2021,0.0
03/04/2021,0.0
03/05/2021,0.0
03/06/2021,0.0
03/07/2021,0.0
03/08/2021,0.0
03/09/2021,0.0
03/10/2021,0.0
03/11/2021,0.0
03/12/2021,0.0
03/13/2021,0.0
03/14/2021,0.0
03/15/2021,0.0
03/16/2021,0.0
03/17/2021,0.0
03/18/2021,0.0
03/19/2021,0.0
03/20/2021,0.0
03/21/2021,0.0
03/22/2021,0.0
03/23/2021,0.0
03/24/2021,0.0
03/25/2021,0.0
03/26/2021,0.0
03/27/2021,0.0
03/28/2021,0.0
03/29/2021,0.0
03/30/2021,0.0
03/31/2021,0.0
04/01/2021,0.0
