JobID,51c8b18d-c33c-4a03-857c-3cb0f5b8d70e
01/27/2018,0.44999998807907104
01/28/2018,0.4000000059604645
01/29/2018,0.0
01/30/2018,0.0
01/31/2018,0.15000000596046448
02/01/2018,0.7749999761581421
02/02/2018,1.6500000953674316
02/03/2018,1.0
02/04/2018,0.0
02/05/2018,2.25
02/06/2018,4.275000095367432
02/07/2018,0.20000000298023224
02/08/2018,0.02500000037252903
02/09/2018,0.0
02/10/2018,0.0
02/11/2018,0.0
02/12/2018,0.0
02/13/2018,0.0
02/14/2018,0.0
02/15/2018,0.0
02/16/2018,0.0
02/17/2018,0.0
02/18/2018,0.0
02/19/2018,0.0
02/20/2018,0.0
02/21/2018,0.0
02/22/2018,0.0
02/23/2018,0.0
02/24/2018,0.0
02/25/2018,0.0
02/26/2018,0.0
02/27/2018,0.0
02/28/2018,0.0
03/01/2018,0.0
03/02/2018,0.0
03/03/2018,0.0
03/04/2018,0.0
03/05/2018,0.0
03/06/2018,0.0
03/07/2018,0.0
03/08/2018,0.0
03/09/2018,0.0
03/10/2018,0.0
03/11/2018,0.0
03/12/2018,0.0
03/13/2018,0.0
03/14/2018,0.0
03/15/2018,0.0
03/16/2018,0.22500000894069672
03/17/2018,0.0
03/18/2018,0.0
03/19/2018,0.0
03/20/2018,0.0
03/21/2018,0.0
03/22/2018,0.0
03/23/2018,0.0
03/24/2018,0.0
03/25/2018,0.0
03/26/2018,0.0
03/27/2018,0.3499999940395355
03/28/2018,0.675000011920929
03/29/2018,0.0
03/30/2018,0.0
03/31/2018,0.0
04/01/2018,0.0
04/02/2018,0.0
04/03/2018,0.0
04/04/2018,0.0
04/05/2018,0.0
04/06/2018,0.0
04/07/2018,0.0
04/08/2018,0.0
04/09/2018,0.0
04/10/2018,0.0
04/11/2018,0.0
04/12/2018,0.0
04/13/2018,0.0
04/14/2018,0.0
04/15/2018,0.0
04/16/2018,0.0
04/17/2018,0.0
04/18/2018,0.0
04/19/2018,0.0
04/20/2018,0.0
04/21/2018,0.0
04/22/2018,0.0
04/23/2018,0.0
04/24/2018,0.02500000037252903
04/25/2018,0.0
04/26/2018,0.0
04/27/2018,0.0
04/28/2018,0.0
04/29/2018,0.0
04/30/2018,0.0
05/01/2018,0.0
05/02/2018,0.0
05/03/2018,0.0
05/04/2018,0.0
05/05/2018,0.0
05/06/2018,0.0
05/07/2018,0.0
05/08/2018,0.0
05/09/2018,0.0
05/10/2018,0.0
05/11/2018,0.0
05/12/2018,0.0
05/13/2018,0.0
05/14/2018,0.0
05/15/2018,0.0
05/16/2018,0.0
05/17/2018,0.0
05/18/2018,0.0
05/19/2018,0.0
05/20/2018,0.0
05/21/2018,0.0
05/22/2018,0.0
05/23/2018,0.0
05/24/2018,0.0
05/25/2018,0.0
05/26/2018,0.0
05/27/2018,0.0
05/28/2018,0.0
05/29/2018,0.0
05/30/2018,0.0
05/31/2018,0.0
06/01/2018,0.0
06/02/2018,0.0
06/03/2018,0.0
06/04/2018,0.02500000037252903
06/05/2018,0.550000011920929
06/06/2018,5.800000190734863
06/07/2018,2.6500000953674316
06/08/2018,0.0
06/09/2018,0.0
06/10/2018,0.0
06/11/2018,0.0
06/12/2018,0.0
06/13/2018,14.524999618530273
06/14/2018,9.75
06/15/2018,0.3500000238418579
06/16/2018,0.10000000149011612
06/17/2018,0.0
06/18/2018,0.10000000149011612
06/19/2018,0.15000000596046448
06/20/2018,0.0
06/21/2018,0.0
06/22/2018,0.0
06/23/2018,0.0
06/24/2018,0.0
06/25/2018,2.125
06/26/2018,0.10000000149011612
06/27/2018,5.774999618530273
06/28/2018,0.0
06/29/2018,0.0
06/30/2018,0.675000011920929
07/01/2018,0.0
07/02/2018,0.0
07/03/2018,0.3500000238418579
07/04/2018,1.75
07/05/2018,0.0
07/06/2018,3.450000047683716
07/07/2018,0.0
07/08/2018,2.9750001430511475
07/09/2018,4.574999809265137
07/10/2018,3.450000047683716
07/11/2018,2.625
07/12/2018,0.7750000357627869
07/13/2018,2.5250000953674316
07/14/2018,0.0
07/15/2018,0.0
07/16/2018,0.0
07/17/2018,0.17499999701976776
07/18/2018,1.125
07/19/2018,27.775001525878906
07/20/2018,30.325000762939453
07/21/2018,2.9499998092651367
07/22/2018,19.399999618530273
07/23/2018,7.025000095367432
07/24/2018,1.625
07/25/2018,0.0
07/26/2018,0.0
07/27/2018,0.02500000037252903
07/28/2018,22.174999237060547
07/29/2018,1.9749999046325684
07/30/2018,0.05000000074505806
07/31/2018,0.0
08/01/2018,0.0
08/02/2018,5.324999809265137
08/03/2018,22.274999618530273
08/04/2018,2.4749999046325684
08/05/2018,29.625001907348633
08/06/2018,0.07500000298023224
08/07/2018,0.44999998807907104
08/08/2018,36.95000076293945
08/09/2018,0.22499999403953552
08/10/2018,8.75
08/11/2018,1.875
08/12/2018,0.0
08/13/2018,10.550000190734863
08/14/2018,0.20000001788139343
08/15/2018,0.8500000238418579
08/16/2018,0.125
08/17/2018,6.600000381469727
08/18/2018,32.349998474121094
08/19/2018,1.7250001430511475
08/20/2018,3.1499998569488525
08/21/2018,0.0
08/22/2018,0.7250000238418579
08/23/2018,6.125
08/24/2018,0.44999998807907104
08/25/2018,3.5
08/26/2018,57.224998474121094
08/27/2018,39.875
08/28/2018,1.1999999284744263
08/29/2018,6.449999809265137
08/30/2018,9.075000762939453
08/31/2018,0.02500000037252903
09/01/2018,0.25
09/02/2018,59.19999694824219
09/03/2018,22.875
09/04/2018,14.800000190734863
09/05/2018,65.32500457763672
09/06/2018,9.77500057220459
09/07/2018,2.174999952316284
09/08/2018,0.15000000596046448
09/09/2018,1.125
09/10/2018,0.32500001788139343
09/11/2018,11.899999618530273
09/12/2018,0.7000000476837158
09/13/2018,7.375000476837158
09/14/2018,16.525001525878906
09/15/2018,0.0
09/16/2018,0.0
09/17/2018,12.925000190734863
09/18/2018,38.20000076293945
09/19/2018,0.22500000894069672
09/20/2018,0.30000001192092896
09/21/2018,0.05000000074505806
09/22/2018,23.475000381469727
09/23/2018,3.049999952316284
09/24/2018,12.22499942779541
09/25/2018,0.375
09/26/2018,3.549999952316284
09/27/2018,0.0
09/28/2018,3.700000286102295
09/29/2018,13.850000381469727
09/30/2018,1.774999976158142
10/01/2018,7.525000095367432
10/02/2018,15.77500057220459
10/03/2018,0.0
10/04/2018,0.25
10/05/2018,0.6499999761581421
10/06/2018,0.22500000894069672
10/07/2018,11.774999618530273
10/08/2018,1.0
10/09/2018,0.02500000037252903
10/10/2018,0.0
10/11/2018,0.0
10/12/2018,4.175000190734863
10/13/2018,17.549999237060547
10/14/2018,0.0
10/15/2018,1.8500001430511475
10/16/2018,11.625
10/17/2018,0.02500000037252903
10/18/2018,0.4750000238418579
10/19/2018,0.0
10/20/2018,1.5750000476837158
10/21/2018,0.0
10/22/2018,0.0
10/23/2018,0.0
10/24/2018,0.0
10/25/2018,0.0
10/26/2018,0.0
10/27/2018,0.0
10/28/2018,0.0
10/29/2018,0.0
10/30/2018,0.02500000037252903
10/31/2018,0.05000000074505806
11/01/2018,0.0
11/02/2018,0.0
11/03/2018,0.0
11/04/2018,0.0
11/05/2018,0.0
11/06/2018,0.07500000298023224
11/07/2018,0.10000000149011612
11/08/2018,0.07500000298023224
11/09/2018,0.0
11/10/2018,0.0
11/11/2018,0.0
11/12/2018,0.02500000037252903
11/13/2018,0.9000000357627869
11/14/2018,0.8250000476837158
11/15/2018,1.475000023841858
11/16/2018,0.0
11/17/2018,0.0
11/18/2018,2.4000000953674316
11/19/2018,2.3500001430511475
11/20/2018,0.32500001788139343
11/21/2018,0.0
11/22/2018,0.0
11/23/2018,0.0
11/24/2018,0.20000000298023224
11/25/2018,0.0
11/26/2018,0.10000000149011612
11/27/2018,0.0
11/28/2018,0.0
11/29/2018,0.0
11/30/2018,0.0
12/01/2018,0.0
12/02/2018,0.0
12/03/2018,0.0
12/04/2018,0.0
12/05/2018,0.0
12/06/2018,0.0
12/07/2018,0.0
12/08/2018,0.0
12/09/2018,0.0
12/10/2018,0.0
12/11/2018,0.0
12/12/2018,0.0
12/13/2018,0.0
12/14/2018,0.0
12/15/2018,0.0
12/16/2018,0.0
12/17/2018,0.0
12/18/2018,0.0
12/19/2018,0.0
12/20/2018,0.25
12/21/2018,0.0
12/22/2018,0.0
12/23/2018,0.0
12/24/2018,0.0
12/25/2018,0.0
12/26/2018,0.0
12/27/2018,0.0
12/28/2018,0.0
12/29/2018,0.02500000037252903
12/30/2018,0.0
12/31/2018,0.0
01/01/2019,0.0
01/02/2019,0.0
01/03/2019,0.0
01/04/2019,0.05000000074505806
01/05/2019,0.02500000037252903
01/06/2019,0.05000000074505806
01/07/2019,0.17500001192092896
01/08/2019,0.6499999761581421
01/09/2019,0.0
01/10/2019,0.07500000298023224
01/11/2019,1.7249999046325684
01/12/2019,0.4749999940395355
01/13/2019,0.05000000074505806
01/14/2019,0.0
01/15/2019,0.0
01/16/2019,0.0
01/17/2019,0.0
01/18/2019,0.125
01/19/2019,0.0
01/20/2019,0.0
01/21/2019,0.0
01/22/2019,0.0
01/23/2019,0.6499999761581421
01/24/2019,0.0
01/25/2019,0.0
01/26/2019,0.02500000037252903
01/27/2019,0.0
01/28/2019,0.0
01/29/2019,0.0
01/30/2019,0.0
01/31/2019,0.0
02/01/2019,0.0
02/02/2019,0.0
02/03/2019,0.20000000298023224
02/04/2019,0.25
02/05/2019,0.05000000074505806
02/06/2019,0.05000000074505806
02/07/2019,0.375
02/08/2019,0.375
02/09/2019,0.02500000037252903
02/10/2019,1.024999976158142
02/11/2019,0.8500000238418579
02/12/2019,0.0
02/13/2019,0.15000000596046448
02/14/2019,7.925000190734863
02/15/2019,4.025000095367432
02/16/2019,2.8999998569488525
02/17/2019,2.7249999046325684
02/18/2019,1.524999976158142
02/19/2019,11.75
02/20/2019,0.574999988079071
02/21/2019,0.20000000298023224
02/22/2019,0.4000000059604645
02/23/2019,0.07500000298023224
02/24/2019,0.0
02/25/2019,0.0
02/26/2019,0.07500000298023224
02/27/2019,0.0
02/28/2019,0.0
03/01/2019,0.0
03/02/2019,0.0
03/03/2019,0.0
03/04/2019,0.0
03/05/2019,0.0
03/06/2019,0.0
03/07/2019,0.0
03/08/2019,0.0
03/09/2019,0.0
03/10/2019,0.0
03/11/2019,0.0
03/12/2019,0.0
03/13/2019,0.0
03/14/2019,0.0
03/15/2019,0.0
03/16/2019,0.0
03/17/2019,0.0
03/18/2019,0.0
03/19/2019,0.0
03/20/2019,0.0
03/21/2019,0.0
03/22/2019,0.0
03/23/2019,0.0
03/24/2019,0.0
03/25/2019,0.0
03/26/2019,0.0
03/27/2019,0.0
03/28/2019,0.0
03/29/2019,0.0
03/30/2019,0.0
03/31/2019,0.0
04/01/2019,0.0
04/02/2019,0.0
04/03/2019,0.0
04/04/2019,0.22500000894069672
04/05/2019,0.0
04/06/2019,0.0
04/07/2019,0.0
04/08/2019,0.02500000037252903
04/09/2019,0.05000000074505806
04/10/2019,0.0
04/11/2019,0.0
04/12/2019,0.0
04/13/2019,0.0
04/14/2019,0.0
04/15/2019,0.0
04/16/2019,0.0
04/17/2019,0.0
04/18/2019,0.0
04/19/2019,0.02500000037252903
04/20/2019,0.0
04/21/2019,0.0
04/22/2019,0.0
04/23/2019,0.0
04/24/2019,0.0
04/25/2019,0.0
04/26/2019,0.0
04/27/2019,0.0
04/28/2019,0.0
04/29/2019,0.0
04/30/2019,0.0
05/01/2019,0.0
05/02/2019,0.0
05/03/2019,0.0
05/04/2019,0.0
05/05/2019,0.0
05/06/2019,0.0
05/07/2019,0.0
05/08/2019,0.0
05/09/2019,0.0
05/10/2019,0.0
05/11/2019,0.0
05/12/2019,0.0
05/13/2019,0.0
05/14/2019,0.0
05/15/2019,0.0
05/16/2019,0.0
05/17/2019,0.0
05/18/2019,0.125
05/19/2019,0.0
05/20/2019,0.0
05/21/2019,0.0
05/22/2019,0.0
05/23/2019,0.0
05/24/2019,0.07500000298023224
05/25/2019,0.0
05/26/2019,0.0
05/27/2019,0.0
05/28/2019,0.0
05/29/2019,0.0
05/30/2019,0.0
05/31/2019,0.0
06/01/2019,0.0
06/02/2019,0.0
06/03/2019,0.0
06/04/2019,0.0
06/05/2019,0.0
06/06/2019,0.0
06/07/2019,0.0
06/08/2019,0.0
06/09/2019,0.0
06/10/2019,1.7750000953674316
06/11/2019,0.0
06/12/2019,0.0
06/13/2019,0.10000000149011612
06/14/2019,0.8250000476837158
06/15/2019,0.0
06/16/2019,0.0
06/17/2019,0.0
06/18/2019,15.975000381469727
06/19/2019,0.375
06/20/2019,0.10000000149011612
06/21/2019,0.0
06/22/2019,0.0
06/23/2019,2.7249999046325684
06/24/2019,0.0
06/25/2019,0.0
06/26/2019,0.0
06/27/2019,0.10000000149011612
06/28/2019,2.625
06/29/2019,0.15000000596046448
07/01/2019,39.349998474121094
07/02/2019,1.9500000476837158
07/03/2019,0.17499999701976776
07/04/2019,0.0
07/05/2019,1.1750000715255737
07/06/2019,4.575000286102295
07/07/2019,0.0
07/08/2019,15.5
07/09/2019,0.0
07/10/2019,0.0
07/11/2019,10.550000190734863
07/12/2019,0.02500000037252903
07/13/2019,0.32499998807907104
07/14/2019,0.10000000149011612
07/15/2019,0.0
07/16/2019,0.8750000596046448
07/17/2019,0.0
07/18/2019,0.3500000238418579
07/19/2019,0.0
07/20/2019,0.0
07/21/2019,0.0
07/22/2019,9.475000381469727
07/23/2019,1.5
07/24/2019,0.0
07/25/2019,4.900000095367432
07/26/2019,0.0
07/27/2019,3.7249999046325684
07/28/2019,22.75
07/29/2019,0.32500001788139343
07/30/2019,0.3750000298023224
07/31/2019,0.02500000037252903
08/01/2019,0.0
08/02/2019,0.4750000238418579
08/03/2019,0.0
08/04/2019,0.10000000149011612
08/05/2019,0.0
08/06/2019,0.02500000037252903
08/07/2019,5.0
08/08/2019,0.0
08/09/2019,0.550000011920929
08/10/2019,0.0
08/11/2019,3.2250001430511475
08/12/2019,1.25
08/13/2019,0.0
08/14/2019,0.0
08/15/2019,1.7250001430511475
08/16/2019,0.9250000715255737
08/17/2019,34.07500076293945
08/18/2019,1.25
08/19/2019,0.550000011920929
08/20/2019,0.07500000298023224
08/21/2019,41.17500305175781
08/22/2019,0.30000001192092896
08/23/2019,1.024999976158142
08/24/2019,0.4749999940395355
08/25/2019,15.950000762939453
08/26/2019,7.824999809265137
08/27/2019,0.07500000298023224
08/28/2019,3.5
08/29/2019,22.100000381469727
08/30/2019,5.0
08/31/2019,6.90000057220459
09/01/2019,1.6749999523162842
09/02/2019,3.7750000953674316
09/03/2019,0.02500000037252903
09/04/2019,3.25
09/05/2019,5.100000381469727
09/06/2019,1.975000023841858
09/07/2019,3.250000238418579
09/08/2019,12.52500057220459
09/09/2019,16.975000381469727
09/10/2019,8.100000381469727
09/11/2019,6.775000095367432
09/12/2019,1.4000000953674316
09/13/2019,0.10000000149011612
09/14/2019,3.8500003814697266
09/15/2019,0.0
09/16/2019,23.924999237060547
09/17/2019,2.5
09/18/2019,0.0
09/19/2019,24.149999618530273
09/20/2019,15.375
09/21/2019,10.97499942779541
09/22/2019,30.525001525878906
09/23/2019,0.9750000238418579
09/24/2019,2.450000047683716
09/25/2019,0.0
09/26/2019,0.05000000074505806
09/27/2019,0.02500000037252903
09/28/2019,0.0
09/29/2019,6.550000190734863
09/30/2019,3.1499998569488525
10/01/2019,0.0
10/02/2019,1.7750000953674316
10/03/2019,0.44999998807907104
10/04/2019,0.6500000357627869
10/05/2019,2.2750000953674316
10/06/2019,0.0
10/07/2019,16.650001525878906
10/08/2019,41.85000228881836
10/09/2019,0.44999998807907104
10/10/2019,0.05000000074505806
10/11/2019,0.0
10/12/2019,0.0
10/13/2019,8.699999809265137
10/14/2019,9.074999809265137
10/15/2019,8.75
10/16/2019,0.05000000074505806
10/17/2019,0.0
10/18/2019,0.0
10/19/2019,0.4750000238418579
10/20/2019,0.25
10/21/2019,0.0
10/22/2019,0.0
10/23/2019,0.02500000037252903
10/24/2019,6.074999809265137
10/25/2019,1.3250000476837158
10/26/2019,0.0
10/27/2019,0.0
10/28/2019,0.0
10/29/2019,0.0
10/30/2019,0.0
10/31/2019,0.0
11/01/2019,0.0
11/02/2019,0.32500001788139343
11/03/2019,0.07500000298023224
11/04/2019,0.0
11/05/2019,0.2500000298023224
11/06/2019,0.0
11/07/2019,0.0
11/08/2019,0.0
11/09/2019,0.0
11/10/2019,0.0
11/11/2019,0.0
11/12/2019,0.0
11/13/2019,0.0
11/14/2019,0.0
11/15/2019,0.0
11/16/2019,0.10000000149011612
11/17/2019,2.825000047683716
11/18/2019,0.22500000894069672
11/19/2019,0.4000000059604645
11/20/2019,0.0
11/21/2019,0.0
11/22/2019,0.0
11/23/2019,0.0
11/24/2019,0.0
11/25/2019,0.0
11/26/2019,0.0
11/27/2019,0.0
11/28/2019,0.0
11/29/2019,0.0
11/30/2019,0.0
12/01/2019,0.0
12/02/2019,0.0
12/03/2019,0.0
12/04/2019,0.0
12/05/2019,0.0
12/06/2019,0.0
12/07/2019,0.05000000074505806
12/08/2019,0.4749999940395355
12/09/2019,0.17499999701976776
12/10/2019,0.0
12/11/2019,0.574999988079071
12/12/2019,0.15000000596046448
12/13/2019,0.0
12/14/2019,0.0
12/15/2019,0.0
12/16/2019,0.0
12/17/2019,0.0
12/18/2019,0.0
12/19/2019,0.0
12/20/2019,0.0
12/21/2019,0.0
12/22/2019,0.0
12/23/2019,0.0
12/24/2019,0.0
12/25/2019,0.0
12/26/2019,0.0
12/27/2019,0.0
12/28/2019,0.0
12/29/2019,0.0
12/30/2019,0.0
12/31/2019,0.0
01/01/2020,0.0
01/02/2020,0.0
01/03/2020,0.0
01/04/2020,0.0
01/05/2020,0.0
01/06/2020,0.0
01/07/2020,0.0
01/08/2020,0.0
01/09/2020,0.0
01/10/2020,0.0
01/11/2020,0.0
01/12/2020,0.0
01/13/2020,0.0
01/14/2020,0.0
01/15/2020,0.0
01/16/2020,0.0
01/17/2020,0.0
01/18/2020,0.0
01/19/2020,0.0
01/20/2020,0.0
01/21/2020,0.125
01/22/2020,0.9000000357627869
01/23/2020,2.8500001430511475
01/24/2020,0.4000000059604645
01/25/2020,0.0
01/26/2020,0.0
01/27/2020,0.0
01/28/2020,0.0
01/29/2020,0.05000000074505806
01/30/2020,0.0
01/31/2020,0.0
02/01/2020,0.0
02/02/2020,0.10000000149011612
02/03/2020,0.0
02/04/2020,0.0
02/05/2020,0.0
02/06/2020,0.0
02/07/2020,0.0
02/08/2020,0.0
02/09/2020,0.05000000074505806
02/10/2020,0.0
02/11/2020,0.0
02/12/2020,0.0
02/13/2020,0.0
02/14/2020,0.0
02/15/2020,0.0
02/16/2020,0.0
02/17/2020,0.6499999761581421
02/18/2020,0.07500000298023224
02/19/2020,0.0
02/20/2020,0.07500000298023224
02/21/2020,0.0
02/22/2020,0.0
02/23/2020,0.25
02/24/2020,0.0
02/25/2020,0.0
02/26/2020,0.0
02/27/2020,0.0
02/28/2020,0.0
02/29/2020,0.0
03/01/2020,0.0
03/02/2020,0.0
03/03/2020,0.0
03/04/2020,0.0
03/05/2020,0.0
03/06/2020,0.0
03/07/2020,0.0
03/08/2020,0.0
03/09/2020,0.0
03/10/2020,0.0
03/11/2020,0.0
03/12/2020,0.0
03/13/2020,0.0
03/14/2020,0.02500000037252903
03/15/2020,0.25
03/16/2020,0.02500000037252903
03/17/2020,0.07500000298023224
03/18/2020,0.0
03/19/2020,0.0
03/20/2020,0.0
03/21/2020,0.0
03/22/2020,0.0
03/23/2020,0.0
03/24/2020,0.0
03/25/2020,0.0
03/26/2020,0.0
03/27/2020,0.0
03/28/2020,0.0
03/29/2020,0.0
03/30/2020,0.0
03/31/2020,0.0
04/01/2020,0.0
04/02/2020,0.0
04/03/2020,0.0
04/04/2020,0.0
04/05/2020,0.0
04/06/2020,0.0
04/07/2020,0.0
04/08/2020,0.0
04/09/2020,0.0
04/10/2020,0.0
04/11/2020,0.0
04/12/2020,0.0
04/13/2020,0.125
04/14/2020,0.05000000074505806
04/15/2020,0.10000000149011612
04/16/2020,0.875
04/17/2020,0.125
04/18/2020,0.125
04/19/2020,0.0
04/20/2020,0.0
04/21/2020,0.0
04/22/2020,0.0
04/23/2020,0.0
04/24/2020,0.0
04/25/2020,0.0
04/26/2020,0.0
04/27/2020,0.0
04/28/2020,0.02500000037252903
04/29/2020,0.0
04/30/2020,0.0
05/01/2020,0.0
05/02/2020,0.0
05/03/2020,0.0
05/04/2020,0.0
05/05/2020,0.0
05/06/2020,0.0
05/07/2020,0.0
05/08/2020,0.0
05/09/2020,0.0
05/10/2020,0.0
05/11/2020,0.0
05/12/2020,0.0
05/13/2020,0.0
05/14/2020,0.0
05/15/2020,0.0
05/16/2020,0.0
05/17/2020,0.0
05/18/2020,0.25
05/19/2020,0.0
05/20/2020,0.0
05/21/2020,0.0
05/22/2020,0.0
05/23/2020,0.0
05/24/2020,0.0
05/25/2020,0.0
05/26/2020,0.0
05/27/2020,0.0
05/28/2020,0.0
05/29/2020,0.0
05/30/2020,0.0
05/31/2020,0.5000000596046448
06/01/2020,0.0
06/02/2020,0.10000000149011612
06/03/2020,0.375
06/04/2020,0.0
06/05/2020,0.0
06/06/2020,0.15000000596046448
06/07/2020,0.0
06/08/2020,6.750000476837158
06/09/2020,0.5
06/10/2020,8.649999618530273
06/11/2020,0.0
06/12/2020,1.8500001430511475
06/13/2020,29.375
06/14/2020,12.524999618530273
06/15/2020,24.100000381469727
06/16/2020,0.0
06/17/2020,0.0
06/18/2020,0.375
06/19/2020,5.050000190734863
06/20/2020,0.0
06/21/2020,0.0
06/22/2020,0.0
06/23/2020,0.15000000596046448
06/24/2020,0.0
06/25/2020,15.449999809265137
06/26/2020,0.0
06/27/2020,8.200000762939453
06/28/2020,0.0
06/29/2020,0.0
06/30/2020,0.0
07/01/2020,0.0
07/02/2020,3.6999998092651367
07/03/2020,11.875
07/04/2020,0.0
07/05/2020,0.0
07/06/2020,0.0
07/07/2020,0.0
07/08/2020,0.0
07/09/2020,0.0
07/10/2020,0.05000000074505806
07/11/2020,10.0
07/12/2020,0.8750000596046448
07/13/2020,26.775001525878906
07/14/2020,1.9250000715255737
07/15/2020,0.0
07/16/2020,0.25
07/17/2020,2.125
07/18/2020,0.32500001788139343
07/19/2020,1.6749999523162842
07/20/2020,13.375
07/21/2020,22.024999618530273
07/22/2020,0.0
07/23/2020,5.800000190734863
07/24/2020,0.02500000037252903
07/25/2020,4.200000286102295
07/26/2020,0.0
07/27/2020,4.950000286102295
07/28/2020,0.6499999761581421
07/29/2020,13.875000953674316
07/30/2020,12.975000381469727
07/31/2020,0.2750000059604645
08/01/2020,1.0250000953674316
08/02/2020,0.699999988079071
08/03/2020,0.0
08/04/2020,0.125
08/05/2020,0.05000000074505806
08/06/2020,0.10000000149011612
08/07/2020,0.2750000059604645
08/08/2020,0.42500001192092896
08/09/2020,127.30000305175781
08/10/2020,0.7500000596046448
08/11/2020,0.05000000074505806
08/12/2020,1.4249999523162842
08/13/2020,3.0500001907348633
08/14/2020,0.0
08/15/2020,22.899999618530273
08/16/2020,0.05000000074505806
08/17/2020,0.07500000298023224
08/18/2020,0.125
08/19/2020,7.400000095367432
08/20/2020,2.375
08/21/2020,1.875
08/22/2020,0.550000011920929
08/23/2020,24.100000381469727
08/24/2020,3.299999952316284
08/25/2020,27.55000114440918
08/26/2020,34.94999694824219
08/27/2020,5.5
08/28/2020,0.6500000357627869
08/29/2020,42.35000228881836
08/30/2020,0.10000000149011612
08/31/2020,0.07500000298023224
09/01/2020,19.5
09/02/2020,17.924999237060547
09/03/2020,0.2750000059604645
09/04/2020,7.475000381469727
09/05/2020,13.024999618530273
09/06/2020,4.925000190734863
09/07/2020,4.974999904632568
09/08/2020,7.40000057220459
09/09/2020,10.625
09/10/2020,18.100000381469727
09/11/2020,6.775000095367432
09/12/2020,2.3499999046325684
09/13/2020,16.0
09/14/2020,0.17500001192092896
09/15/2020,2.174999952316284
09/16/2020,5.099999904632568
09/17/2020,15.40000057220459
09/18/2020,10.925000190734863
09/19/2020,10.975000381469727
09/20/2020,0.0
09/21/2020,76.57500457763672
09/22/2020,0.10000000149011612
09/23/2020,6.774999618530273
09/24/2020,1.875
09/25/2020,0.10000000149011612
09/26/2020,15.725000381469727
09/27/2020,39.0
09/28/2020,9.225000381469727
09/29/2020,0.17499999701976776
09/30/2020,2.4000000953674316
10/01/2020,11.02500057220459
10/02/2020,0.0
10/03/2020,5.900000095367432
10/04/2020,17.375
10/05/2020,5.600000381469727
10/06/2020,0.800000011920929
10/07/2020,1.975000023841858
10/08/2020,20.625
10/09/2020,0.0
10/10/2020,0.0
10/11/2020,0.0
10/12/2020,2.25
10/13/2020,9.75
10/14/2020,4.5
10/15/2020,0.8000000715255737
10/16/2020,0.05000000074505806
10/17/2020,4.099999904632568
10/18/2020,0.0
10/19/2020,0.0
10/20/2020,0.02500000037252903
10/21/2020,0.0
10/22/2020,0.0
10/23/2020,0.0
10/24/2020,0.0
10/25/2020,0.0
10/26/2020,0.0
10/27/2020,0.02500000037252903
10/28/2020,0.0
10/29/2020,0.0
10/30/2020,0.0
10/31/2020,0.0
11/01/2020,0.0
11/02/2020,0.0
11/03/2020,0.0
11/04/2020,0.0
11/05/2020,0.0
11/06/2020,0.0
11/07/2020,0.0
11/08/2020,0.0
11/09/2020,0.0
11/10/2020,0.0
11/11/2020,0.0
11/12/2020,0.0
11/13/2020,0.0
11/14/2020,0.0
11/15/2020,0.0
11/16/2020,0.0
11/17/2020,0.0
11/18/2020,0.0
11/19/2020,0.0
11/20/2020,0.0
11/21/2020,0.0
11/22/2020,0.02500000037252903
11/23/2020,0.0
11/24/2020,0.0
11/25/2020,0.0
11/26/2020,0.0
11/27/2020,0.0
11/28/2020,0.0
11/29/2020,0.25
11/30/2020,0.20000000298023224
12/01/2020,0.0
12/02/2020,0.0
12/03/2020,0.0
12/04/2020,0.0
12/05/2020,0.0
12/06/2020,0.0
12/07/2020,0.0
12/08/2020,0.0
12/09/2020,0.0
12/10/2020,0.0
12/11/2020,0.0
12/12/2020,0.0
12/13/2020,0.0
12/14/2020,0.0
12/15/2020,0.0
12/16/2020,0.0
12/17/2020,0.0
12/18/2020,0.15000000596046448
12/19/2020,0.02500000037252903
12/20/2020,0.0
12/21/2020,0.0
12/22/2020,0.0
12/23/2020,0.0
12/24/2020,0.0
12/25/2020,0.0
12/26/2020,0.0
12/27/2020,0.0
12/28/2020,0.0
12/29/2020,0.0
12/30/2020,0.0
12/31/2020,0.0
01/01/2021,0.0
01/02/2021,0.0
01/03/2021,0.0
01/04/2021,0.0
01/05/2021,0.0
01/06/2021,0.0
01/07/2021,0.0
01/08/2021,0.0
01/09/2021,0.0
01/10/2021,0.0
01/11/2021,0.0
01/12/2021,0.0
01/13/2021,0.0
01/14/2021,0.0
01/15/2021,0.0
01/16/2021,0.07500000298023224
01/17/2021,0.0
01/18/2021,0.0
01/19/2021,0.0
01/20/2021,0.0
01/21/2021,0.0
01/22/2021,0.02500000037252903
01/23/2021,0.0
01/24/2021,0.0
01/25/2021,0.0
01/26/2021,0.0
01/27/2021,0.0
01/28/2021,0.0
01/29/2021,0.0
01/30/2021,0.0
01/31/2021,0.0
02/01/2021,0.0
02/02/2021,0.0
02/03/2021,0.05000000074505806
02/04/2021,0.0
02/05/2021,0.0
02/06/2021,0.0
02/07/2021,0.0
02/08/2021,0.0
02/09/2021,0.0
02/10/2021,0.0
02/11/2021,0.0
02/12/2021,0.0
02/13/2021,0.0
02/14/2021,0.0
02/15/2021,0.0
02/16/2021,0.0
02/17/2021,3.375
02/18/2021,0.8250000476837158
02/19/2021,0.0
02/20/2021,2.9000000953674316
02/21/2021,0.0
02/22/2021,0.0
