JobID,b88a3c3c-8ed0-4c03-b4e2-7c0d11f915eb
02/05/2018,1.5500000715255737
02/06/2018,1.7999999523162842
02/07/2018,0.05000000074505806
02/08/2018,0.0
02/09/2018,0.10000000149011612
02/10/2018,0.0
02/11/2018,0.0
02/12/2018,0.0
02/13/2018,0.0
02/14/2018,0.0
02/15/2018,0.0
02/16/2018,0.0
02/17/2018,0.0
02/18/2018,0.0
02/19/2018,0.0
02/20/2018,0.0
02/21/2018,0.0
02/22/2018,0.0
02/23/2018,0.0
02/24/2018,0.0
02/25/2018,0.0
02/26/2018,0.0
02/27/2018,0.0
02/28/2018,0.0
03/01/2018,0.0
03/02/2018,0.0
03/03/2018,0.0
03/04/2018,0.0
03/05/2018,0.0
03/06/2018,0.0
03/07/2018,0.0
03/08/2018,0.0
03/09/2018,0.0
03/10/2018,0.0
03/11/2018,0.0
03/12/2018,0.0
03/13/2018,0.0
03/14/2018,0.0
03/15/2018,0.0
03/16/2018,0.05000000074505806
03/17/2018,0.0
03/18/2018,0.0
03/19/2018,0.0
03/20/2018,0.0
03/21/2018,0.0
03/22/2018,0.0
03/23/2018,0.0
03/24/2018,0.0
03/25/2018,0.0
03/26/2018,0.0
03/27/2018,0.20000000298023224
03/28/2018,0.15000000596046448
03/29/2018,0.0
03/30/2018,0.0
03/31/2018,0.0
04/01/2018,0.0
04/02/2018,0.0
04/03/2018,0.0
04/04/2018,0.0
04/05/2018,0.0
04/06/2018,0.0
04/07/2018,0.0
04/08/2018,0.0
04/09/2018,0.0
04/10/2018,0.10000000149011612
04/11/2018,0.0
04/12/2018,0.0
04/13/2018,0.0
04/14/2018,0.0
04/15/2018,0.0
04/16/2018,0.0
04/17/2018,0.0
04/18/2018,0.0
04/19/2018,0.0
04/20/2018,0.0
04/21/2018,0.0
04/22/2018,0.0
04/23/2018,0.0
04/24/2018,0.0
04/25/2018,0.0
04/26/2018,0.0
04/27/2018,0.0
04/28/2018,0.0
04/29/2018,0.0
04/30/2018,0.0
05/01/2018,0.0
05/02/2018,0.0
05/03/2018,0.0
05/04/2018,0.0
05/05/2018,0.0
05/06/2018,0.0
05/07/2018,0.0
05/08/2018,0.0
05/09/2018,0.0
05/10/2018,0.0
05/11/2018,0.0
05/12/2018,0.0
05/13/2018,0.0
05/14/2018,0.0
05/15/2018,0.0
05/16/2018,0.0
05/17/2018,0.0
05/18/2018,0.0
05/19/2018,0.05000000074505806
05/20/2018,0.0
05/21/2018,0.0
05/22/2018,0.0
05/23/2018,0.0
05/24/2018,0.0
05/25/2018,0.0
05/26/2018,0.0
05/27/2018,0.0
05/28/2018,0.0
05/29/2018,0.0
05/30/2018,0.0
05/31/2018,0.0
06/01/2018,0.0
06/02/2018,0.0
06/03/2018,0.0
06/04/2018,0.0
06/05/2018,0.45000001788139343
06/06/2018,3.8499999046325684
06/07/2018,6.100000381469727
06/08/2018,0.0
06/09/2018,0.0
06/10/2018,0.0
06/11/2018,0.0
06/12/2018,0.10000000149011612
06/13/2018,0.5
06/14/2018,5.850000381469727
06/15/2018,1.2999999523162842
06/16/2018,0.25
06/17/2018,0.0
06/18/2018,0.15000000596046448
06/19/2018,0.0
06/20/2018,0.0
06/21/2018,0.0
06/22/2018,0.0
06/23/2018,0.05000000074505806
06/24/2018,0.20000000298023224
06/25/2018,0.550000011920929
06/26/2018,0.5
06/27/2018,10.300000190734863
06/28/2018,0.0
06/29/2018,0.0
06/30/2018,0.20000000298023224
07/01/2018,0.10000000149011612
07/02/2018,0.25
07/03/2018,0.5
07/04/2018,2.5500001907348633
07/05/2018,0.0
07/06/2018,0.550000011920929
07/07/2018,0.05000000074505806
07/08/2018,16.850000381469727
07/09/2018,6.900000095367432
07/10/2018,4.75
07/11/2018,0.8500000238418579
07/12/2018,0.0
07/13/2018,2.5999999046325684
07/14/2018,0.20000000298023224
07/15/2018,0.0
07/16/2018,0.0
07/17/2018,1.8500001430511475
07/18/2018,2.9000000953674316
07/19/2018,5.099999904632568
07/20/2018,28.30000114440918
07/21/2018,0.15000000596046448
07/22/2018,11.800000190734863
07/23/2018,7.600000381469727
07/24/2018,0.8500000238418579
07/25/2018,1.100000023841858
07/26/2018,0.0
07/27/2018,0.0
07/28/2018,17.650001525878906
07/29/2018,10.0
07/30/2018,0.0
07/31/2018,0.0
08/01/2018,0.0
08/02/2018,10.800000190734863
08/03/2018,12.700000762939453
08/04/2018,4.099999904632568
08/05/2018,8.899999618530273
08/06/2018,0.0
08/07/2018,1.600000023841858
08/08/2018,16.350000381469727
08/09/2018,1.100000023841858
08/10/2018,9.300000190734863
08/11/2018,3.9000000953674316
08/12/2018,0.0
08/13/2018,1.9500000476837158
08/14/2018,0.5
08/15/2018,1.350000023841858
08/16/2018,0.20000000298023224
08/17/2018,0.4000000059604645
08/18/2018,4.25
08/19/2018,2.299999952316284
08/20/2018,6.25
08/21/2018,0.0
08/22/2018,0.10000000149011612
08/23/2018,12.149999618530273
08/24/2018,0.30000001192092896
08/25/2018,1.2999999523162842
08/26/2018,57.900001525878906
08/27/2018,14.449999809265137
08/28/2018,1.9500000476837158
08/29/2018,17.0
08/30/2018,19.799999237060547
08/31/2018,0.05000000074505806
09/01/2018,1.0
09/02/2018,38.5
09/03/2018,3.0500001907348633
09/04/2018,11.0
09/05/2018,95.5
09/06/2018,16.100000381469727
09/07/2018,8.149999618530273
09/08/2018,0.0
09/09/2018,1.0500000715255737
09/10/2018,0.6499999761581421
09/11/2018,8.950000762939453
09/12/2018,3.8499999046325684
09/13/2018,1.350000023841858
09/14/2018,8.800000190734863
09/15/2018,0.0
09/16/2018,0.0
09/17/2018,24.149999618530273
09/18/2018,37.599998474121094
09/19/2018,0.05000000074505806
09/20/2018,0.0
09/21/2018,0.10000000149011612
09/22/2018,28.350000381469727
09/23/2018,24.299999237060547
09/24/2018,17.25
09/25/2018,0.9500000476837158
09/26/2018,9.649999618530273
09/27/2018,0.10000000149011612
09/28/2018,0.20000000298023224
09/29/2018,34.29999923706055
09/30/2018,1.25
10/01/2018,8.899999618530273
10/02/2018,22.200000762939453
10/03/2018,0.0
10/04/2018,0.6499999761581421
10/05/2018,0.9000000357627869
10/06/2018,0.25
10/07/2018,10.25
10/08/2018,3.0
10/09/2018,0.0
10/10/2018,0.0
10/11/2018,0.0
10/12/2018,0.5
10/13/2018,9.700000762939453
10/14/2018,0.0
10/15/2018,1.9500000476837158
10/16/2018,23.650001525878906
10/17/2018,0.0
10/18/2018,0.0
10/19/2018,0.0
10/20/2018,3.200000047683716
10/21/2018,0.0
10/22/2018,0.05000000074505806
10/23/2018,0.0
10/24/2018,0.0
10/25/2018,0.0
10/26/2018,0.0
10/27/2018,0.0
10/28/2018,0.0
10/29/2018,0.0
10/30/2018,0.0
10/31/2018,0.0
11/01/2018,0.0
11/02/2018,0.05000000074505806
11/03/2018,0.0
11/04/2018,0.0
11/05/2018,0.0
11/06/2018,0.0
11/07/2018,0.949999988079071
11/08/2018,0.20000000298023224
11/09/2018,0.0
11/10/2018,0.0
11/11/2018,0.0
11/12/2018,0.0
11/13/2018,0.44999998807907104
11/14/2018,0.30000001192092896
11/15/2018,1.0499999523162842
11/16/2018,0.3499999940395355
11/17/2018,0.20000000298023224
11/18/2018,2.3500001430511475
11/19/2018,3.5
11/20/2018,0.25
11/21/2018,0.0
11/22/2018,0.0
11/23/2018,0.0
11/24/2018,0.0
11/25/2018,0.0
11/26/2018,0.05000000074505806
11/27/2018,0.0
11/28/2018,0.05000000074505806
11/29/2018,0.15000000596046448
11/30/2018,0.0
12/01/2018,0.0
12/02/2018,0.0
12/03/2018,0.0
12/04/2018,0.0
12/05/2018,0.0
12/06/2018,0.0
12/07/2018,0.0
12/08/2018,0.0
12/09/2018,0.0
12/10/2018,0.0
12/11/2018,0.0
12/12/2018,0.0
12/13/2018,0.0
12/14/2018,0.0
12/15/2018,0.4000000059604645
12/16/2018,0.0
12/17/2018,0.0
12/18/2018,0.0
12/19/2018,0.20000000298023224
12/20/2018,0.0
12/21/2018,0.10000000149011612
12/22/2018,0.0
12/23/2018,0.0
12/24/2018,0.0
12/25/2018,0.0
12/26/2018,0.0
12/27/2018,0.0
12/28/2018,0.0
12/29/2018,0.0
12/30/2018,0.0
12/31/2018,0.0
01/01/2019,0.0
01/02/2019,0.0
01/03/2019,0.0
01/04/2019,0.25
01/05/2019,0.15000000596046448
01/06/2019,0.05000000074505806
01/07/2019,0.30000001192092896
01/08/2019,0.10000000149011612
01/09/2019,0.0
01/10/2019,0.05000000074505806
01/11/2019,0.6500000357627869
01/12/2019,0.30000001192092896
01/13/2019,0.0
01/14/2019,0.0
01/15/2019,0.0
01/16/2019,0.0
01/17/2019,0.0
01/18/2019,0.0
01/19/2019,0.0
01/20/2019,0.0
01/21/2019,0.0
01/22/2019,0.05000000074505806
01/23/2019,0.0
01/24/2019,0.0
01/25/2019,0.0
01/26/2019,0.05000000074505806
01/27/2019,0.0
01/28/2019,0.0
01/29/2019,0.0
01/30/2019,0.0
01/31/2019,0.0
02/01/2019,0.20000000298023224
02/02/2019,0.10000000149011612
02/03/2019,0.05000000074505806
02/04/2019,0.10000000149011612
02/05/2019,0.15000000596046448
02/06/2019,0.0
02/07/2019,0.3499999940395355
02/08/2019,0.15000000596046448
02/09/2019,0.05000000074505806
02/10/2019,0.05000000074505806
02/11/2019,0.0
02/12/2019,0.0
02/13/2019,0.0
02/14/2019,10.5
02/15/2019,2.549999952316284
02/16/2019,6.050000190734863
02/17/2019,0.44999998807907104
02/18/2019,0.0
02/19/2019,8.15000057220459
02/20/2019,0.15000000596046448
02/21/2019,0.05000000074505806
02/22/2019,0.0
02/23/2019,0.15000000596046448
02/24/2019,0.0
02/25/2019,0.0
02/26/2019,0.0
02/27/2019,0.0
02/28/2019,0.0
03/01/2019,0.0
03/02/2019,0.0
03/03/2019,0.0
03/04/2019,0.0
03/05/2019,0.0
03/06/2019,0.0
03/07/2019,0.0
03/08/2019,0.0
03/09/2019,0.0
03/10/2019,0.0
03/11/2019,0.0
03/12/2019,0.0
03/13/2019,0.0
03/14/2019,0.0
03/15/2019,0.0
03/16/2019,0.0
03/17/2019,0.0
03/18/2019,0.0
03/19/2019,0.0
03/20/2019,0.0
03/21/2019,0.0
03/22/2019,2.3499999046325684
03/23/2019,0.3500000238418579
03/24/2019,0.0
03/25/2019,0.0
03/26/2019,0.0
03/27/2019,0.0
03/28/2019,0.0
03/29/2019,0.0
03/30/2019,0.10000000149011612
03/31/2019,0.0
04/01/2019,0.0
04/02/2019,0.0
04/03/2019,0.05000000074505806
04/04/2019,0.0
04/05/2019,0.0
04/06/2019,0.0
04/07/2019,0.0
04/08/2019,0.0
04/09/2019,0.0
04/10/2019,0.0
04/11/2019,0.0
04/12/2019,0.0
04/13/2019,0.0
04/14/2019,0.0
04/15/2019,0.0
04/16/2019,0.0
04/17/2019,0.0
04/18/2019,0.0
04/19/2019,0.05000000074505806
04/20/2019,0.0
04/21/2019,0.0
04/22/2019,0.0
04/23/2019,0.0
04/24/2019,0.0
04/25/2019,0.0
04/26/2019,0.0
04/27/2019,0.0
04/28/2019,0.0
04/29/2019,0.0
04/30/2019,0.0
05/01/2019,0.0
05/02/2019,0.0
05/03/2019,0.0
05/04/2019,0.0
05/05/2019,0.0
05/06/2019,0.0
05/07/2019,0.0
05/08/2019,0.0
05/09/2019,0.0
05/10/2019,0.0
05/11/2019,0.0
05/12/2019,0.0
05/13/2019,0.0
05/14/2019,0.0
05/15/2019,0.0
05/16/2019,0.0
05/17/2019,0.0
05/18/2019,0.3499999940395355
05/19/2019,0.05000000074505806
05/20/2019,0.0
05/21/2019,0.0
05/22/2019,0.0
05/23/2019,0.0
05/24/2019,0.0
05/25/2019,0.0
05/26/2019,0.0
05/27/2019,0.0
05/28/2019,0.0
05/29/2019,0.0
05/30/2019,0.0
05/31/2019,0.0
06/01/2019,0.0
06/02/2019,0.0
06/03/2019,0.0
06/04/2019,0.0
06/05/2019,0.0
06/06/2019,0.0
06/07/2019,0.0
06/08/2019,0.0
06/09/2019,0.0
06/10/2019,0.20000000298023224
06/11/2019,0.0
06/12/2019,0.30000001192092896
06/13/2019,0.0
06/14/2019,0.30000001192092896
06/15/2019,0.0
06/16/2019,0.0
06/17/2019,0.0
06/18/2019,1.8000000715255737
06/19/2019,2.0
06/20/2019,0.0
06/21/2019,0.0
06/22/2019,0.0
06/23/2019,0.0
06/24/2019,0.0
06/25/2019,0.0
06/26/2019,0.0
06/27/2019,0.0
06/28/2019,2.0
06/29/2019,0.20000000298023224
07/01/2019,34.0
07/02/2019,2.6500000953674316
07/03/2019,0.25
07/04/2019,0.0
07/05/2019,0.5
07/06/2019,17.5
07/07/2019,1.4500000476837158
07/08/2019,6.25
07/09/2019,0.0
07/10/2019,0.05000000074505806
07/11/2019,37.25
07/12/2019,2.299999952316284
07/13/2019,0.10000000149011612
07/14/2019,0.0
07/15/2019,0.0
07/16/2019,0.10000000149011612
07/17/2019,0.0
07/18/2019,2.5
07/19/2019,0.0
07/20/2019,0.0
07/21/2019,0.0
07/22/2019,3.0999999046325684
07/23/2019,7.5
07/24/2019,0.5
07/25/2019,18.399999618530273
07/26/2019,0.0
07/27/2019,0.3500000238418579
07/28/2019,52.150001525878906
07/29/2019,0.30000001192092896
07/30/2019,0.05000000074505806
07/31/2019,0.0
08/01/2019,0.0
08/02/2019,0.20000000298023224
08/03/2019,0.05000000074505806
08/04/2019,0.0
08/05/2019,0.0
08/06/2019,0.0
08/07/2019,0.8500000238418579
08/08/2019,0.0
08/09/2019,0.05000000074505806
08/10/2019,0.0
08/11/2019,6.949999809265137
08/12/2019,3.3499999046325684
08/13/2019,0.0
08/14/2019,0.0
08/15/2019,9.950000762939453
08/16/2019,3.8000001907348633
08/17/2019,16.799999237060547
08/18/2019,5.400000095367432
08/19/2019,0.15000000596046448
08/20/2019,0.05000000074505806
08/21/2019,25.049999237060547
08/22/2019,1.7000000476837158
08/23/2019,0.800000011920929
08/24/2019,25.30000114440918
08/25/2019,6.800000190734863
08/26/2019,9.350000381469727
08/27/2019,0.3499999940395355
08/28/2019,0.0
08/29/2019,24.850000381469727
08/30/2019,3.5999999046325684
08/31/2019,0.75
09/01/2019,8.149999618530273
09/02/2019,13.149999618530273
09/03/2019,0.0
09/04/2019,11.75
09/05/2019,3.8000001907348633
09/06/2019,4.050000190734863
09/07/2019,4.650000095367432
09/08/2019,30.10000228881836
09/09/2019,18.350000381469727
09/10/2019,21.049999237060547
09/11/2019,4.300000190734863
09/12/2019,3.9000000953674316
09/13/2019,2.8000001907348633
09/14/2019,3.25
09/15/2019,0.0
09/16/2019,30.650001525878906
09/17/2019,2.450000047683716
09/18/2019,0.0
09/19/2019,13.300000190734863
09/20/2019,12.050000190734863
09/21/2019,7.0
09/22/2019,16.75
09/23/2019,0.15000000596046448
09/24/2019,1.1500000953674316
09/25/2019,0.0
09/26/2019,0.0
09/27/2019,0.05000000074505806
09/28/2019,0.0
09/29/2019,9.15000057220459
09/30/2019,1.5499999523162842
10/01/2019,0.0
10/02/2019,0.20000000298023224
10/03/2019,0.6499999761581421
10/04/2019,0.5
10/05/2019,12.100000381469727
10/06/2019,0.0
10/07/2019,17.80000114440918
10/08/2019,18.049999237060547
10/09/2019,1.0500000715255737
10/10/2019,0.10000000149011612
10/11/2019,0.0
10/12/2019,0.0
10/13/2019,13.800000190734863
10/14/2019,1.0
10/15/2019,6.600000381469727
10/16/2019,0.0
10/17/2019,0.0
10/18/2019,0.0
10/19/2019,0.15000000596046448
10/20/2019,2.9000000953674316
10/21/2019,0.05000000074505806
10/22/2019,0.0
10/23/2019,0.0
10/24/2019,5.100000381469727
10/25/2019,0.6500000357627869
10/26/2019,0.0
10/27/2019,0.0
10/28/2019,0.0
10/29/2019,0.0
10/30/2019,0.0
10/31/2019,0.0
11/01/2019,0.0
11/02/2019,0.25
11/03/2019,0.25
11/04/2019,0.0
11/05/2019,0.0
11/06/2019,0.0
11/07/2019,0.0
11/08/2019,0.0
11/09/2019,0.0
11/10/2019,0.0
11/11/2019,0.0
11/12/2019,0.0
11/13/2019,0.0
11/14/2019,0.0
11/15/2019,0.0
11/16/2019,0.0
11/17/2019,0.05000000074505806
11/18/2019,0.05000000074505806
11/19/2019,0.0
11/20/2019,0.0
11/21/2019,0.0
11/22/2019,0.0
11/23/2019,0.0
11/24/2019,0.0
11/25/2019,0.0
11/26/2019,0.0
11/27/2019,0.0
11/28/2019,0.0
11/29/2019,0.0
11/30/2019,0.0
12/01/2019,0.0
12/02/2019,0.0
12/03/2019,0.0
12/04/2019,0.05000000074505806
12/05/2019,0.15000000596046448
12/06/2019,0.0
12/07/2019,0.0
12/08/2019,0.30000001192092896
12/09/2019,0.10000000149011612
12/10/2019,0.0
12/11/2019,0.25
12/12/2019,0.15000000596046448
12/13/2019,0.0
12/14/2019,0.0
12/15/2019,0.0
12/16/2019,0.0
12/17/2019,0.0
12/18/2019,0.0
12/19/2019,0.0
12/20/2019,0.0
12/21/2019,0.05000000074505806
12/22/2019,0.0
12/23/2019,0.0
12/24/2019,0.0
12/25/2019,0.0
12/26/2019,0.0
12/27/2019,0.0
12/28/2019,0.0
12/29/2019,0.0
12/30/2019,0.0
12/31/2019,0.0
01/01/2020,0.0
01/02/2020,0.0
01/03/2020,0.0
01/04/2020,0.05000000074505806
01/05/2020,0.0
01/06/2020,1.0500000715255737
01/07/2020,0.550000011920929
01/08/2020,0.0
01/09/2020,0.0
01/10/2020,0.0
01/11/2020,0.0
01/12/2020,0.30000001192092896
01/13/2020,0.0
01/14/2020,0.05000000074505806
01/15/2020,0.05000000074505806
01/16/2020,0.0
01/17/2020,0.0
01/18/2020,0.0
01/19/2020,0.0
01/20/2020,0.0
01/21/2020,0.20000000298023224
01/22/2020,2.5
01/23/2020,5.300000190734863
01/24/2020,0.25
01/25/2020,0.10000000149011612
01/26/2020,0.0
01/27/2020,0.0
01/28/2020,0.0
01/29/2020,0.0
01/30/2020,0.0
01/31/2020,0.0
02/01/2020,0.0
02/02/2020,0.0
02/03/2020,0.0
02/04/2020,0.0
02/05/2020,0.0
02/06/2020,0.0
02/07/2020,0.0
02/08/2020,0.0
02/09/2020,0.15000000596046448
02/10/2020,0.0
02/11/2020,0.0
02/12/2020,0.0
02/13/2020,0.0
02/14/2020,0.0
02/15/2020,0.0
02/16/2020,0.800000011920929
02/17/2020,1.0
02/18/2020,0.0
02/19/2020,0.0
02/20/2020,0.0
02/21/2020,0.0
02/22/2020,0.0
02/23/2020,0.20000000298023224
02/24/2020,0.550000011920929
02/25/2020,0.20000000298023224
02/26/2020,0.0
02/27/2020,0.0
02/28/2020,0.0
02/29/2020,0.0
03/01/2020,0.0
03/02/2020,0.0
03/03/2020,0.0
03/04/2020,0.0
03/05/2020,0.0
03/06/2020,0.0
03/07/2020,0.0
03/08/2020,0.0
03/09/2020,0.0
03/10/2020,0.0
03/11/2020,0.0
03/12/2020,0.0
03/13/2020,0.0
03/14/2020,0.0
03/15/2020,0.10000000149011612
03/16/2020,0.0
03/17/2020,0.0
03/18/2020,0.0
03/19/2020,0.0
03/20/2020,0.0
03/21/2020,0.0
03/22/2020,0.0
03/23/2020,0.0
03/24/2020,0.0
03/25/2020,0.0
03/26/2020,0.0
03/27/2020,0.0
03/28/2020,0.0
03/29/2020,0.0
03/30/2020,0.0
03/31/2020,0.0
04/01/2020,0.0
04/02/2020,0.0
04/03/2020,0.0
04/04/2020,0.0
04/05/2020,0.0
04/06/2020,0.0
04/07/2020,0.0
04/08/2020,0.0
04/09/2020,0.0
04/10/2020,0.0
04/11/2020,0.0
04/12/2020,0.0
04/13/2020,0.10000000149011612
04/14/2020,0.05000000074505806
04/15/2020,0.0
04/16/2020,0.0
04/17/2020,0.0
04/18/2020,0.05000000074505806
04/19/2020,0.0
04/20/2020,0.0
04/21/2020,0.0
04/22/2020,0.0
04/23/2020,0.0
04/24/2020,0.0
04/25/2020,0.0
04/26/2020,0.05000000074505806
04/27/2020,0.0
04/28/2020,0.0
04/29/2020,0.0
04/30/2020,0.0
05/01/2020,0.0
05/02/2020,0.0
05/03/2020,0.0
05/04/2020,0.0
05/05/2020,0.0
05/06/2020,0.0
05/07/2020,0.0
05/08/2020,0.0
05/09/2020,0.0
05/10/2020,0.05000000074505806
05/11/2020,0.0
05/12/2020,0.0
05/13/2020,0.0
05/14/2020,0.0
05/15/2020,0.0
05/16/2020,0.0
05/17/2020,0.0
05/18/2020,0.10000000149011612
05/19/2020,0.30000001192092896
05/20/2020,0.20000000298023224
05/21/2020,0.0
05/22/2020,0.0
05/23/2020,0.0
05/24/2020,0.0
05/25/2020,0.0
05/26/2020,0.0
05/27/2020,0.0
05/28/2020,0.0
05/29/2020,0.0
05/30/2020,0.05000000074505806
05/31/2020,0.0
06/01/2020,0.05000000074505806
06/02/2020,0.0
06/03/2020,0.05000000074505806
06/04/2020,0.0
06/05/2020,0.0
06/06/2020,0.05000000074505806
06/07/2020,0.0
06/08/2020,1.4000000953674316
06/09/2020,0.30000001192092896
06/10/2020,1.2000000476837158
06/11/2020,0.0
06/12/2020,0.4000000059604645
06/13/2020,28.850000381469727
06/14/2020,3.1500000953674316
06/15/2020,26.799999237060547
06/16/2020,0.0
06/17/2020,0.0
06/18/2020,0.0
06/19/2020,0.75
06/20/2020,0.0
06/21/2020,0.0
06/22/2020,0.0
06/23/2020,0.05000000074505806
06/24/2020,0.0
06/25/2020,4.600000381469727
06/26/2020,0.0
06/27/2020,2.950000047683716
06/28/2020,0.0
06/29/2020,0.0
06/30/2020,0.0
07/01/2020,0.3499999940395355
07/02/2020,29.299999237060547
07/03/2020,13.050000190734863
07/04/2020,0.0
07/05/2020,0.0
07/06/2020,0.0
07/07/2020,0.0
07/08/2020,0.0
07/09/2020,0.0
07/10/2020,0.05000000074505806
07/11/2020,8.649999618530273
07/12/2020,0.20000000298023224
07/13/2020,2.4000000953674316
07/14/2020,19.100000381469727
07/15/2020,2.6500000953674316
07/16/2020,2.8499999046325684
07/17/2020,1.2000000476837158
07/18/2020,0.9000000357627869
07/19/2020,0.0
07/20/2020,31.349998474121094
07/21/2020,27.950000762939453
07/22/2020,0.0
07/23/2020,95.0
07/24/2020,1.5
07/25/2020,16.100000381469727
07/26/2020,0.05000000074505806
07/27/2020,4.5
07/28/2020,0.0
07/29/2020,5.0
07/30/2020,11.600000381469727
07/31/2020,0.25
08/01/2020,0.3500000238418579
08/02/2020,4.850000381469727
08/03/2020,0.10000000149011612
08/04/2020,0.10000000149011612
08/05/2020,0.0
08/06/2020,0.75
08/07/2020,0.0
08/08/2020,0.0
08/09/2020,51.30000305175781
08/10/2020,0.75
08/11/2020,0.0
08/12/2020,1.9500000476837158
08/13/2020,1.6000001430511475
08/14/2020,0.05000000074505806
08/15/2020,24.450000762939453
08/16/2020,0.0
08/17/2020,0.05000000074505806
08/18/2020,0.05000000074505806
08/19/2020,0.9000000357627869
08/20/2020,5.350000381469727
08/21/2020,6.5
08/22/2020,0.800000011920929
08/23/2020,25.799999237060547
08/24/2020,0.5
08/25/2020,2.0
08/26/2020,16.350000381469727
08/27/2020,0.75
08/28/2020,0.550000011920929
08/29/2020,16.5
08/30/2020,0.10000000149011612
08/31/2020,0.0
09/01/2020,28.899999618530273
09/02/2020,12.700000762939453
09/03/2020,0.550000011920929
09/04/2020,19.650001525878906
09/05/2020,21.75
09/06/2020,6.650000095367432
09/07/2020,1.8000000715255737
09/08/2020,28.60000228881836
09/09/2020,18.899999618530273
09/10/2020,15.950000762939453
09/11/2020,15.850000381469727
09/12/2020,3.250000238418579
09/13/2020,0.5
09/14/2020,0.44999998807907104
09/15/2020,1.149999976158142
09/16/2020,3.950000286102295
09/17/2020,1.350000023841858
09/18/2020,22.25
09/19/2020,28.399999618530273
09/20/2020,0.0
09/21/2020,13.25
09/22/2020,0.0
09/23/2020,0.05000000074505806
09/24/2020,3.75
09/25/2020,0.0
09/26/2020,30.400001525878906
09/27/2020,1.9500000476837158
09/28/2020,4.300000190734863
09/29/2020,0.0
09/30/2020,0.800000011920929
10/01/2020,5.550000190734863
10/02/2020,0.0
10/03/2020,4.849999904632568
10/04/2020,7.850000381469727
10/05/2020,12.100000381469727
10/06/2020,0.8500000238418579
10/07/2020,1.8499999046325684
10/08/2020,9.899999618530273
10/09/2020,0.0
10/10/2020,0.0
10/11/2020,0.0
10/12/2020,6.400000095367432
10/13/2020,23.549999237060547
10/14/2020,1.0
10/15/2020,0.25
10/16/2020,0.550000011920929
10/17/2020,5.050000190734863
10/18/2020,0.0
10/19/2020,0.0
10/20/2020,0.0
10/21/2020,0.0
10/22/2020,0.0
10/23/2020,0.0
10/24/2020,0.0
10/25/2020,0.0
10/26/2020,0.0
10/27/2020,0.0
10/28/2020,0.0
10/29/2020,0.0
10/30/2020,0.0
10/31/2020,0.0
11/01/2020,0.0
11/02/2020,0.0
11/03/2020,0.0
11/04/2020,0.0
11/05/2020,0.0
11/06/2020,0.25
11/07/2020,0.0
11/08/2020,0.0
11/09/2020,0.0
11/10/2020,0.0
11/11/2020,0.0
11/12/2020,0.0
11/13/2020,0.0
11/14/2020,0.0
11/15/2020,0.0
11/16/2020,0.0
11/17/2020,0.05000000074505806
11/18/2020,0.0
11/19/2020,0.0
11/20/2020,0.0
11/21/2020,0.0
11/22/2020,0.0
11/23/2020,0.0
11/24/2020,0.0
11/25/2020,0.0
11/26/2020,0.0
11/27/2020,0.0
11/28/2020,0.0
11/29/2020,0.10000000149011612
11/30/2020,0.20000000298023224
12/01/2020,0.0
12/02/2020,0.0
12/03/2020,0.0
12/04/2020,0.0
12/05/2020,0.0
12/06/2020,0.0
12/07/2020,0.0
12/08/2020,0.0
12/09/2020,0.0
12/10/2020,0.0
12/11/2020,0.0
12/12/2020,0.0
12/13/2020,0.0
12/14/2020,0.0
12/15/2020,0.0
12/16/2020,0.0
12/17/2020,0.0
12/18/2020,0.0
12/19/2020,0.0
12/20/2020,0.0
12/21/2020,0.0
12/22/2020,0.0
12/23/2020,0.0
12/24/2020,0.0
12/25/2020,0.0
12/26/2020,0.0
12/27/2020,0.0
12/28/2020,0.0
12/29/2020,0.0
12/30/2020,0.0
12/31/2020,0.0
01/01/2021,0.0
01/02/2021,0.0
01/03/2021,0.0
01/04/2021,0.0
01/05/2021,0.0
01/06/2021,0.0
01/07/2021,0.0
01/08/2021,0.0
01/09/2021,0.0
01/10/2021,0.0
01/11/2021,0.0
01/12/2021,0.0
01/13/2021,0.0
01/14/2021,0.0
01/15/2021,0.0
01/16/2021,0.0
01/17/2021,0.0
01/18/2021,0.0
01/19/2021,0.0
01/20/2021,0.0
01/21/2021,0.0
01/22/2021,0.0
01/23/2021,0.0
01/24/2021,0.0
01/25/2021,0.0
01/26/2021,0.0
01/27/2021,0.0
01/28/2021,0.0
01/29/2021,0.0
01/30/2021,0.0
01/31/2021,0.0
02/01/2021,0.0
02/02/2021,0.0
02/03/2021,0.0
02/04/2021,0.0
02/05/2021,0.0
02/06/2021,0.3499999940395355
02/07/2021,0.0
02/08/2021,0.0
02/09/2021,0.0
02/10/2021,0.0
02/11/2021,0.0
02/12/2021,0.0
02/13/2021,0.0
02/14/2021,0.0
02/15/2021,0.0
02/16/2021,0.0
02/17/2021,11.100000381469727
02/18/2021,1.399999976158142
02/19/2021,0.0
02/20/2021,1.2999999523162842
02/21/2021,0.0
02/22/2021,0.0
02/23/2021,0.0
02/24/2021,0.0
02/25/2021,0.0
02/26/2021,0.0
02/27/2021,0.0
02/28/2021,0.0
03/01/2021,0.0
03/02/2021,0.0
03/03/2021,0.0
03/04/2021,0.0
03/05/2021,0.0
03/06/2021,0.0
03/07/2021,0.0
03/08/2021,0.0
03/09/2021,0.0
03/10/2021,0.0
03/11/2021,0.0
03/12/2021,0.0
